Review,Rating,One-word Review,Product Name,Product ID,Sentiment_Score,compound,vader_lexicon_Sentiment
Best ever mobile good cam good looking feel like borrow i phone series,5,Fabulous!,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.39, 'pos': 0.61, 'compound': 0.91}",0.91,Positive
Amazing Purchase.. 😍 Camera :- nearly equal to iPhone 13.Sometime better than i13 Battery :- performance is good considering it's a flagship. Display:- excellent no one in the competition in this price Performance :- great. Not for heavy games . UI :- no bloatwares good experience,5,Wonderful,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.073, 'neu': 0.566, 'pos': 0.361, 'compound': 0.9538}",0.9538,Positive
"Wow camera!!! Great display. Bettery ok. Camera: Impressive camera as good as iPhone 12 pro Max. Bettery: Used for a week now, Bettery is last around 12 hrs for normal usage. Have to charged it twice in a day. Display: it's a excellent display in this segment.",5,Wonderful,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.03, 'neu': 0.62, 'pos': 0.35, 'compound': 0.9642}",0.9642,Positive
I am using it since almost a month..no issues yet honestly and camera is undoubtedly too good...,5,Awesome,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.4588}",0.4588,Positive
Very Good 👍,5,Mind-blowing purchase,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.4927,Positive
Best camera phone,5,Perfect product!,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,Positive
Really Awesome phone guys. Camera and display are top notch.,5,Brilliant,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.7346}",0.7346,Positive
Pros: 1.Ultimate phone at Reasonable price 2.Very impressive Rear camera 3.The low light shoot very impressive 4.good battery life 5.clean UI  Cons: 1. No wast charger. 2.Blastic back panel. 3.Average selfie camera,5,Worth every penny,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.166, 'neu': 0.67, 'pos': 0.164, 'compound': 0.2263}",0.2263,Positive
"First Of All Flipkart Delivery Awesome 👍,Next The Product Was Very Authentic And And First Unboxing Was Very Excellent Liked The Device And It's Speed,Camera Is Awesome And Processor, Battery Is Good!!",5,Terrific purchase,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.9626}",0.9626,Positive
"The product is superb. I have bought this product on 25th October 2022 and been using since then and in these 7 months I have got awsome performance. Camera is good enough for all 3 lenses, display is one of a kind fabulous, and performance is also too good for daily use. In my usage I have never got any lags or glitches. And the U.I of samsung is must to say , not any bugs not any blotware, just clean and updated smooth super optimised software.",5,Perfect product!,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.9801}",0.9801,Positive
Great smartphone eith great camera ..not for gamers,4,Good quality product,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.8481}",0.8481,Positive
Great camera works,5,Just wow!,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,Positive
"After long use in my opinion mobile have gd camera, display and normal battery life",5,Must buy!,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Good phone this price range camera 📷 wonderful 👌👌👌👌,4,Really Nice,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.765}",0.765,Positive
This mobile is best in segment... Battery performance good Display....Best Processor....good Charging speed ....not good as expected with Samsung charger.... Camera .....fabulous,5,Super!,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.875}",0.875,Positive
Camera and performance king All rounder,5,Excellent,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"I loved it. In this price range, 1. Camera:- 10/10 2. Display:- 10/10 3. Performance without Gaming:- 9/10 4. Design and in hand feel:- 9/10 5. Battery 🔋:- 7/10(decent average battery backup)  I suggest to samsung and all brand don't follow apple trend and give a charger and a type c to 3.5 audio jack cable code and atleast a screen protector in the mobile with the box, please do it.🙏🙏🙏🙏.  Over all mobile is so good only battery backup is average and mobile is warm some time, I wish it ... READ MORE",5,Excellent,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.9497}",0.9497,Positive
Nice mobile.... tnx flipkart,5,Good quality product,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.29, 'pos': 0.71, 'compound': 0.5994}",0.5994,Positive
"Review after 30 days of usage Camera- excellent Battery- not good SOT of 4-5 hrs max if we enable 120hz refresh rate and AOD Performance- satisfactory...not for gaming Look, weight & appearance- good and light weight Interface - ok type",4,Really Nice,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.108, 'neu': 0.76, 'pos': 0.132, 'compound': 0.2705}",0.2705,Positive
"User experience with S21 fe 5G is great Display is fantastic The camera is good In hand, feel Overall, great deal at 33k",5,Great product,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.501, 'pos': 0.499, 'compound': 0.9578}",0.9578,Positive
Too much heating and occuring frequently to the upper part of phone. Temp may reach upto 60 degrees. But heating problem is there in Samsung S21 FE 5G. S10 lite is still doing better.,2,Expected a better product,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.09, 'neu': 0.786, 'pos': 0.124, 'compound': 0.09}",0.09,Positive
Cam is too good and the pic looks like a professional cam and it is better than (I phone 13) pic editing level is soo nice as the computer editing. Battery life is also nice. The charging cable is super fast charging to phone. Display also nice. In my opinion to this phone must buy every one. After updating the phone performance is soo nice. Fast delivery with in 3 days only. Thank u Flipcart,5,Terrific,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.9747}",0.9747,Positive
It have nice display and It comes with very awesome camera setup and takes awesome looking photos. And have stereo speakers with good quality audio experience. It feels very smooth while performing normal tasks but as it's not a gaming smartphone it heats a lot while playing heavy games in higher settings. Charging from 0 to 100 take 1 hour 15 min with samsung 25 watt fast charger.,4,Very Good,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.8571}",0.8571,Positive
"Camera, display, design and stereo speakers ar outstanding...👌🏻Battery🔋 and performance 👏 is pretty good in this price segment..... One day battery life in medium usage... (6:30-7:00) hours of SOT... Best UI experience and 4years of OS ans 5years of security update... no heating issues..",5,Excellent,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.042, 'neu': 0.718, 'pos': 0.24, 'compound': 0.8885}",0.8885,Positive
Budget flagship..😇 Camera is awesome. Display is double awesome. . . The only concern i have is the battery drain issue. 100 to 0 in 12hrs with max 3 hour of screen time with power saving mode is too bad. Samsung need to optimize this in future updates. Have to charge the phone twice a day.,3,Good,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.057, 'neu': 0.755, 'pos': 0.187, 'compound': 0.836}",0.836,Positive
Camera Quality amazing☺️☺️ Overall a very good handset..i like it😍😍😍 Samsung is super power😍👍,5,Great product,Samsung Galaxy S21 FE,MOBGSXD7TZZTJQXE,"{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.8707}",0.8707,Positive
The real smart phone in the market..... Lets talk about it.....  Camera: In this range two best camera in the market are pixel 7 and s22. Portarit blur is more perfect in s22 but pixel 7 is real smart in image processing. This camera doesn't have manual mode so i was lil concern but when i started i never felt any need. Oh my god the night mode is just awesome. A few cons of camera are 1. Wide angle is not that wide and edge detection in portrait is not good. Cinematic blur is a beta feature... READ MORE,4,Good choice,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.029, 'neu': 0.797, 'pos': 0.174, 'compound': 0.9402}",0.9402,Positive
Night mode and Indoor clicks are awesome,5,Just wow!,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}",0.6249,Positive
"Perfect phone, one star less because of its weight.",4,Delightful,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}",0.5719,Positive
"No words, simply superb camera and overall, very rich and smart. Just buy, no need to think twice.",5,Fantastic Phone,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.155, 'neu': 0.458, 'pos': 0.386, 'compound': 0.8204}",0.8204,Positive
"After 1month of usage ---Best performance with very smooth UI . Battery comes to 30% by 5pm if you charge at 9am (Differ with usage). Camera is at its best but still it should get some updates for edge detection in portraits. Zoom quality is okay not that great.  Apart from camera -Design, compactness, UI , 90hz are huge plus... Feels really smooth and lovable for stock Android fans.",4,Worth the money,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.055, 'neu': 0.773, 'pos': 0.172, 'compound': 0.8539}",0.8539,Positive
"Loved the phone. Just capture any photo, let Google do the processing and then see the magic 🪄 happen. The only thing I didn't like is the time it takes to charge the battery. At this age every brand should give a minimum support of 45 w charging. Also we haven't received a free vpn from Google one yet.",4,Nice product,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.078, 'neu': 0.814, 'pos': 0.107, 'compound': 0.4191}",0.4191,Positive
Excellent phone from Google..camera quality and number of photography modes are amazing... battery performance could have been better..misses out on a telephoto lens available in pro version...overall as a daily driver no issues as of now...Hope feature drops keep the brilliance going over the years!!,5,Best in the market!,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.043, 'neu': 0.769, 'pos': 0.187, 'compound': 0.8065}",0.8065,Positive
"Writing this review after almost a month of use Amazing cameras, Excellent performance, Great display, haven't seen any bugs in OS yet, great design Was having a heating issue initially, temprature used to goes upto 43 Celcius. I was worried and was thinking to replace. But after a week of use everything went to normal haven't faced heating problem afterwards. Maybe because of optimization. Same goes for battery performance. Initially I was getting 4 to 4.5 hour of screen on time. But after w... READ MORE",5,Best in the market!,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.018, 'neu': 0.805, 'pos': 0.178, 'compound': 0.9265}",0.9265,Positive
"Its an excellent product from Google, i switched from Apple after using Apple phone since iPhone 3gs Days. I would recommend Pixel 7 if you are looking for pure Android, Quality at affordable price!",5,Awesome,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.7574}",0.7574,Positive
Switched from samsung S10 lite Better battery and camera than S10 lite Performance is okay I felt mobile is too small than old mobile Looks great and pretty heavy I have attached day and night picture,5,Worth every penny,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.713, 'pos': 0.287, 'compound': 0.9022}",0.9022,Positive
Phenomenal!,4,Worth the money,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"The pixel 7 first impression - value for money. Rear camera is awesome. Front camera has a little less quality. The photo becomes over saturated after processing. Performance is smooth and reliable. Battery is good. Has a little heating issue after heavy processing and prolonged heavy usage. Requires PD usb-c 30w adaptor for faster charging. Comfort to hold after installing case. Has a premium feel. The live translate,magic eraser,unblur are unique and wonderful.",5,Awesome,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.9477}",0.9477,Positive
This is the best Pixel phone ever. Camera easily beats the iPhone14. Go for the best stock Android experience.,5,Mind-blowing purchase,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.8957}",0.8957,Positive
"Finest designed phone from Google and Best of Pixels. Awesome camera , Display and In hand feeling which no other brands can Match. The front camera needs little improvement, hoping Google will deliver its update asap. Thanks Google for a well built phone. Loving it😍",5,Great product,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.035, 'neu': 0.529, 'pos': 0.435, 'compound': 0.9748}",0.9748,Positive
"The in-hand feel was awesome. It has the best camera and night mode was superb. The image processing was too good, no other brand can beat it. Using this mobile since 1 month, I didn't get any issues. Loved the camera and unique design",5,Just wow!,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.038, 'neu': 0.627, 'pos': 0.334, 'compound': 0.9584}",0.9584,Positive
Amazing phone and great camera...I love phone,5,Mind-blowing purchase,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.248, 'pos': 0.752, 'compound': 0.9201}",0.9201,Positive
Better camera and super fast refresh rate is making this worth for every money..,4,Pretty good,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.837}",0.837,Positive
Reviewing after 45 days of usage.Firstly the size of the phone is so perfect that it easily gets adjusted in your palms and easy for day to day use. Camera and performance is absolutely smooth and top notch. Except for battery (As my job makes me to call and receive approx 150 calls daily) which gives me 12 hrs backup (However on Holidays backup goes upto 20hrs) Phone is a must buy and the best creations of Google. Forgot to mention about Sound. It has great sound and the speakers are loud.,5,Classy product,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.9766}",0.9766,Positive
"Camera performance and picture quality is superb but the different modes take significant time to change. So, software needs to be optimised. Phone heats up during charging and using camera Charging is super slow..like 1.5 to 2 hours at this age.. Really disappointed with it.",4,Very Good,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.08, 'neu': 0.681, 'pos': 0.238, 'compound': 0.8426}",0.8426,Positive
"Best Phone By Google.. Premium Built, Great Looks, Good Speakers, Good Battery Life, Good Display, Excellent Camera and stock Android experience... No bloatwares no lags.. Fingerprint is tad bit slower compared to chineese vendors like Vivo realme oppo etc but not as bad as pixel 6a.. overall a very good phone..",5,Highly recommended,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.049, 'neu': 0.597, 'pos': 0.354, 'compound': 0.9582}",0.9582,Positive
"PIXEL 7  The phone is lovely. Hands on feel is good. Camera: Its great. Video stabilization at 4k 60 fps is good, and smooth. It cannot beat Iphone though, regarding color tonality and sometimes dynamics as well, myself having switched from iPhone 11. Even then, camera specs would stand next to iPhone. Battery: The battery life is good, good enough to last 11+ hrs with moderate usage. Display: The oled display is good. Charging: I have purchased 20w pd charger from Dr. Vaku, it charges faster... READ MORE",5,Simply awesome,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.02, 'neu': 0.726, 'pos': 0.254, 'compound': 0.9735}",0.9735,Positive
Great phone good value for money,5,Wonderful,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.242, 'pos': 0.758, 'compound': 0.8555}",0.8555,Positive
"Very good flagship, Cost is slightly high",5,Terrific,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.5956}",0.5956,Positive
"Phone is slippery... Camera is awesome.. performance is good.. processor not fast as snapdragon.. battery backup good.. but charging is main problem u don't know which capacity charger is compatible.. using 20w flesh charger. And 65w wrap charger but performance is same.1hr for 70%.. dynamic range, low light, true colours, camera function is best.",4,Nice product,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.092, 'neu': 0.715, 'pos': 0.192, 'compound': 0.8271}",0.8271,Positive
"1) Pixel 7 is definitely step up from Pixel 6 in terms of Software experience and bug management. Display is awesome with 90 HZ refresh rate. 5/5 in this zone to Google.  2) Sound is also good with stereo speakers, however could have been a bit louder similar to 7 Pro.  3) I love how the haptics are programmed in every pixle phone, they are just out of the world incomparable  4) Battery is kind of Ok, for me it does work for 24 hours with about 4 - 4.5 hours of Screen On Time  5) Cameras, for... READ MORE",4,Really Nice,Google Pixel 7,MOBGHW44NHFZJN6N,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.9414}",0.9414,Positive
